행정동코드,자치구,행정동,성별,연령대,총인구수,1인가구수,집 추정 위치 평일 총 체류시간 미추정 인구수,집 추정 위치 평일 총 체류시간,"집 추정 위치 평일 총 체류시간: 4분위수, 25%","집 추정 위치 평일 총 체류시간: 4분위수, 50%","집 추정 위치 평일 총 체류시간: 4분위수, 75%",집 추정 위치 휴일 총 체류시간 미추정 인구수,집 추정 위치 휴일 총 체류시간,"집 추정 위치 휴일 총 체류시간: 4분위수, 25%","집 추정 위치 휴일 총 체류시간: 4분위수, 50%","집 추정 위치 휴일 총 체류시간: 4분위수, 75%",배달 서비스 사용 미추정 인구수,배달 서비스 사용일수,"배달 서비스 사용일수: 4분위수, 25%","배달 서비스 사용일수: 4분위수, 50%","배달 서비스 사용일수: 4분위수, 75%",배달_브랜드 서비스 사용 미추정 인구수,배달_브랜드 서비스 사용일수,"배달_브랜드 서비스 사용일수: 4분위수, 25%","배달_브랜드 서비스 사용일수: 4분위수, 50%","배달_브랜드 서비스 사용일수: 4분위수, 75%",배달_식재료 서비스 사용 미추정 인구수,배달_식재료 서비스 사용일수,"배달_식재료 서비스 사용일수: 4분위수, 25%","배달_식재료 서비스 사용일수: 4분위수, 50%","배달_식재료 서비스 사용일수: 4분위수, 75%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101054,종로구,삼청동,2,55,142,35.75,0,690685.33,605566.67,678800,796133.33,0,229382.67,193633.33,240866.67,259200,102.24,12.38,1.67,10,16.67,136.32,5,5,5,5,142,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101054,종로구,삼청동,2,60,113,29.62,3.9,821601.19,662500,802166.67,985633.33,3.9,264148.81,175033.33,242766.67,325133.33,97.41,4.58,1.67,1.67,6.67,113,0,0,0,0,113,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101054,종로구,삼청동,2,65,86,21.27,0,863251.96,622966.67,935366.67,1037033.33,0,277940.2,235666.67,274566.67,341900,78.41,2.78,1.67,1.67,5,86,0,0,0,0,86,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101054,종로구,삼청동,2,70,69.77,18.11,0,930262.12,806233.33,960100,1058400,0,291118.18,253433.33,284166.67,329500,69.77,0,0,0,0,69.77,0,0,0,0,69.77,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101054,종로구,삼청동,2,75,152.23,60.93,3.17,952382.27,910100,1026100,1082600,3.17,314610.64,276633.33,319300,386600,152.23,0,0,0,0,152.23,0,0,0,0,152.23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,1,20,599,110.3,0,650570.4,518733.33,651600,777433.33,0,175202.59,126600,165033.33,209766.67,165.24,13.06,5,10,20,562.85,2.62,1.67,1.67,3.33,599,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,1,25,393,69.26,0,587286.96,425533.33,545566.67,750766.67,0,180562.68,105566.67,170166.67,247666.67,89.71,16.27,5,13.33,28.33,346.01,2.58,1.67,1.67,3.33,393,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,1,30,348,92.76,0,568292.14,398000,531066.67,687333.33,0,183415.72,116233.33,176800,243133.33,88.64,15.84,5,11.67,25,279.06,2.94,1.67,3.33,3.33,348,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,1,35,316,72.97,0,589576.03,418200,530933.33,717333.33,0,208179.78,130300,194000,288466.67,106.52,14.15,3.33,10,21.67,291.15,3.33,1.67,3.33,5,312.45,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,1,40,434,54.99,3.21,546954.23,386800,498600,639366.67,3.21,190284.83,121166.67,186533.33,254033.33,218.61,13.76,3.33,10,20,382.56,2.71,1.67,1.67,3.33,427.57,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,1,45,422,49.98,0,593031.98,432400,534566.67,774366.67,0,205243.09,123066.67,203733.33,270100,223.01,10.26,3.33,6.67,13.33,370.54,2.33,1.67,1.67,3.33,418.57,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,1,50,431,39.35,5.04,611704.93,451333.33,579600,765800,5.04,205065.48,144200,201633.33,262333.33,289.85,7.41,1.67,3.33,10,408.32,3.15,1.67,3.33,5,431,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,1,55,394,37.5,5.97,576109.74,422866.67,514633.33,705000,5.97,198840.51,127800,188633.33,260633.33,298.48,8.49,1.67,3.33,10,385.05,3.89,1.67,5,5,391.02,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,1,60,293,31.41,0,630718.79,429300,567633.33,837133.33,0,203575.35,128200,201766.67,270966.67,257.48,8,1.67,6.67,8.33,287.67,2.22,1.67,1.67,3.33,293,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,1,65,215,47.52,0,675209.29,465500,678666.67,872266.67,1.76,222146.83,130733.33,232266.67,307566.67,211.48,20.83,5,5,36.67,213.24,1.67,1.67,1.67,1.67,213.24,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,1,70,153.9,33.53,4.46,725296.52,483533.33,684300,970766.67,4.46,248625.37,156766.67,253466.67,332300,151.67,1.67,1.67,1.67,1.67,153.9,0,0,0,0,153.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,1,75,301.1,75.67,4.46,831357.64,649766.67,873633.33,1012700,4.46,282380.2,224700,293266.67,346700,289.95,7.67,1.67,3.33,5,301.1,0,0,0,0,301.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,2,20,548,112.98,0,635738.63,474266.67,649933.33,812100,0,186909.03,108533.33,188366.67,258766.67,91.33,12.55,5,10,18.33,512.48,1.94,1.67,1.67,1.67,542.93,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,2,25,448,80.78,0,630461.33,414466.67,627400,830833.33,0,185847.11,130633.33,169266.67,240466.67,47.79,14.98,5,11.67,23.33,418.13,2,1.67,1.67,1.67,430.08,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,2,30,363,98.48,7.89,611382.96,446633.33,565266.67,802000,7.89,188871.11,121433.33,182800,253000,67.08,15.71,6.67,11.67,26.67,315.65,2.78,1.67,1.67,3.33,363,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,2,35,336,79.84,0,675836.59,484866.67,687900,857500,2.73,228451.64,166966.67,226900,287033.33,101.07,13.04,3.33,10,18.33,314.15,2.29,1.67,1.67,1.67,333.27,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,2,40,465,55.51,9.3,684641.95,480833.33,666833.33,885833.33,9.3,222938.32,164533.33,215166.67,289866.67,173.6,11.65,3.33,8.33,16.67,421.6,2.5,1.67,1.67,3.33,461.9,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,2,45,543,65.53,0,698115.92,515200,692233.33,917833.33,3.46,230602.56,163933.33,233433.33,290033.33,238.64,10.68,3.33,6.67,15,498.04,2.82,1.67,1.67,5,543,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,2,50,482,47.14,7.49,699085.79,528033.33,682933.33,882500,7.49,234222.46,170766.67,229000,296200,304.68,7.61,1.67,5,8.33,472.01,2.08,1.67,1.67,1.67,482,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,2,55,441,44.79,0,708993.51,525266.67,713533.33,879633.33,0,239822.6,181333.33,241100,309000,325.57,7.69,1.67,3.33,6.67,432.12,2.22,1.67,1.67,3.33,441,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,2,60,318,33.69,0,776241.13,620533.33,794366.67,944400,2.26,255220.48,180666.67,249633.33,312366.67,279.66,5.39,1.67,3.33,5,313.49,3.33,1.67,1.67,5,315.74,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,2,65,266,69.56,0,779574.6,627000,831433.33,957100,0,257592.97,192500,262500,322600,247.9,4.5,1.67,1.67,5,266,0,0,0,0,264.19,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,2,70,187.18,48.07,0,857542.5,765033.33,887633.33,986000,0,286219.58,238000,279366.67,337266.67,175.48,12.33,6.67,8.33,13.33,187.18,0,0,0,0,187.18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101055,종로구,부암동,2,75,418.82,125.6,2.34,886210.55,742400,973200,1062466.67,2.34,291199.25,234966.67,310500,363033.33,409.46,7.78,1.67,1.67,20,416.48,0,0,0,0,414.14,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,1,20,663,72.08,6.05,609686.33,433300,623200,761966.67,12.11,171253.64,111900,176200,224300,157.42,12.02,3.33,8.33,20,593.37,3.12,1.67,1.67,5,663,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,1,25,616,63.78,0,625333.78,422133.33,584133.33,825666.67,0,175026.35,107433.33,168666.67,230900,158.16,16.47,6.67,13.33,25,507.78,3.01,1.67,1.67,5,616,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,1,30,569,70.87,10.35,567234.16,395300,515733.33,665766.67,10.35,170489.09,105466.67,156833.33,218100,120.7,15.9,5,11.67,25,465.55,2.94,1.67,1.67,5,565.55,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,1,35,488,56.25,0,571944.51,424000,541700,696033.33,2.9,178614.06,115900,164866.67,224200,153.95,15.47,5,13.33,25,397.95,2.89,1.67,1.67,5,479.29,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,1,40,674,52.48,0,557677.61,400366.67,489766.67,687566.67,0,178942.54,114833.33,170866.67,240100,337,11.98,3.33,8.33,18.33,598.55,2.61,1.67,1.67,3.33,663.94,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,1,45,734,56.54,6.35,577572.78,408333.33,506100,728333.33,12.71,186320.12,116866.67,176200,253066.67,419.43,11.82,3.33,8.33,16.67,664.1,3.26,1.67,3.33,5,730.82,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,1,50,843,57.2,2.77,577201.76,409600,529200,734066.67,8.32,179338.76,119766.67,173366.67,234400,562.92,10.5,3.33,6.67,13.33,790.31,3.07,1.67,3.33,5,834.68,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,1,55,767,53.96,7.35,586570,413333.33,526400,760866.67,7.35,180233.98,117900,174700,237366.67,619.97,10.03,1.67,8.33,13.33,742.5,2.33,1.67,1.67,3.33,767,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,1,60,537,40.46,3.17,631275.6,444033.33,584100,827333.33,7.92,195223.62,130966.67,194666.67,244966.67,472.05,7.58,1.67,5,11.67,530.66,3.33,1.67,3.33,5,535.42,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,1,65,396,33.33,0,685845.39,492800,688000,867533.33,1.4,209286.83,141066.67,205366.67,269766.67,372.13,7.84,1.67,5,6.67,394.6,3.33,3.33,3.33,3.33,396,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,1,70,306.62,27.7,1.64,692272.94,522466.67,674300,887800,3.28,211629.91,143600,209200,270800,300.06,2.5,1.67,1.67,1.67,303.34,3.33,1.67,1.67,5,306.62,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,1,75,503.38,118.74,4.92,803953.07,626400,842566.67,998966.67,4.92,243861.95,184100,250833.33,303400,491.9,9.29,1.67,3.33,16.67,500.1,1.67,1.67,1.67,1.67,501.74,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,2,20,606,72.03,3.14,657503.65,518933.33,677166.67,797800,3.14,193459.55,135233.33,186766.67,246400,141.3,12.4,3.33,10,18.33,565.18,2.31,1.67,1.67,3.33,599.72,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,2,25,557,60.22,3.38,596847.15,425700,551366.67,756300,10.13,176165.02,117100,173866.67,234100,128.28,13.35,3.33,10,21.67,513.12,2.69,1.67,1.67,3.33,543.5,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,2,30,603,67.88,12.56,640759.81,443066.67,601633.33,851066.67,16.75,185628.81,125900,173533.33,240600,142.38,11.97,3.33,10,16.67,527.63,2.13,1.67,1.67,1.67,594.63,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,2,35,587,62.23,5.49,682916.82,509833.33,669066.67,878266.67,10.97,209103.33,155800,207633.33,267900,128.92,12.42,5,8.33,18.33,534.88,2.02,1.67,1.67,1.67,570.54,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,2,40,805,60.68,2.8,696109.44,508600,699366.67,885000,2.8,206779.49,150600,203900,260900,266.46,12.39,3.33,8.33,18.33,718.05,2.31,1.67,1.67,3.33,790.98,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,2,45,957,68.17,6.21,706196.17,531933.33,711033.33,888500,6.21,212920.55,150866.67,206166.67,270033.33,438.11,9.13,3.33,6.67,11.67,860.68,2.67,1.67,1.67,3.33,950.79,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,2,50,932,64.57,7.19,690495.32,515500,702000,893500,16.77,209030.62,149900,212166.67,268200,522.3,8.58,3.33,6.67,11.67,891.27,2.92,1.67,1.67,5,922.42,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,2,55,837,62.27,7.13,708161.7,526033.33,715833.33,913933.33,11.89,211345.92,159500,216866.67,263966.67,653.91,8.53,1.67,5,11.67,825.11,3,1.67,1.67,5,834.62,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,2,60,593,48.89,6.39,755992.19,587366.67,792433.33,915866.67,6.39,218262.03,158833.33,224633.33,273133.33,524.27,7.21,3.33,5,10,586.61,1.67,1.67,1.67,1.67,593,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,2,65,458,47.47,3.03,782755.22,618100,843800,953833.33,4.55,231590.86,174000,241133.33,291400,409.47,6.51,1.67,1.67,5,454.97,3.33,1.67,1.67,5,456.48,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,2,70,448.99,46.29,4.99,845881.73,736233.33,895600,1009433.33,9.98,252719.43,194933.33,253333.33,310566.67,416.57,12.5,3.33,10,16.67,446.5,0,0,0,0,446.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101056,종로구,평창동,2,75,888.01,266.44,4.99,893704.8,800433.33,962466.67,1053300,4.99,264379.94,217266.67,271233.33,320700,853.09,5.6,1.67,3.33,5,888.01,0,0,0,0,888.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101057,종로구,무악동,1,20,226,24.07,0,683350.49,538266.67,708133.33,843900,0,213155.88,138066.67,207133.33,276700,49.85,13.49,3.33,6.67,23.33,206.06,1.94,1.67,1.67,1.67,226,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101057,종로구,무악동,1,25,193,20.64,0,660032.88,453833.33,608266.67,873200,0,205334.23,130400,194600,276333.33,44.34,16.11,6.67,13.33,23.33,172.14,2.29,1.67,1.67,1.67,190.39,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101057,종로구,무악동,1,30,232,33.15,0,554941.81,416033.33,480700,708966.67,3.93,184994.83,119066.67,169066.67,237533.33,70.78,16.99,5,15,28.33,204.47,3.1,1.67,3.33,5,228.07,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101057,종로구,무악동,1,35,248,34.41,0,516084.04,398933.33,463200,595000,2.64,164687.81,103966.67,150933.33,216800,60.68,14.25,3.33,10,21.67,218.98,3.03,1.67,1.67,5,245.36,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101057,종로구,무악동,1,40,398,29.39,0,509247.66,369500,451700,590833.33,3.72,171785.85,101000,147933.33,243166.67,156.22,14.36,3.33,10,25,331.05,2.96,1.67,1.67,5,394.28,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101057,종로구,무악동,1,45,402,28.28,0,520219.86,356233.33,457166.67,633533.33,0,184635.84,120133.33,177166.67,240666.67,187.23,10.98,3.33,6.67,15,377.22,3.15,1.67,3.33,5,396.49,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101057,종로구,무악동,1,50,343,29.53,1.9,522310,387233.33,471700,600900,1.9,180778.89,109633.33,163566.67,237000,234.98,10.99,3.33,6.67,15,322.15,2.58,1.67,1.67,3.33,343,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101057,종로구,무악동,1,55,297,27.9,4.47,574349.11,414666.67,521433.33,715466.67,6.7,207401.28,127400,196266.67,287500,227.77,9.14,3.33,6.67,11.67,288.07,1.67,1.67,1.67,1.67,297,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101057,종로구,무악동,1,60,201,21.28,0,580596.08,431700,524200,725433.33,1.69,187707.63,122500,175500,249733.33,180.73,8.61,1.67,5,11.67,199.31,1.67,1.67,1.67,1.67,199.31,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
